model,trial,phase,keyword_count,kl,direction_scope,direction_index,params_json,abl_params_json
gams,81,tpe,77,0.005915949121117592,per layer,,"{""attn.o_proj.max_weight"": 0.9475132691752979, ""attn.o_proj.max_weight_position"": 37.73708952153043, ""attn.o_proj.min_weight"": 0.9604915350160155, ""attn.o_proj.min_weight_distance"": 13.498839575701242, ""direction_index"": 26.68862815701336, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.17887206071914002, ""mlp.down_proj.max_weight_position"": 44.59822035716188, ""mlp.down_proj.min_weight"": 0.0066545505074376565, ""mlp.down_proj.min_weight_distance"": 1.7492675350093956}","{""attn.o_proj"": {""max_weight"": 0.9475132691752979, ""max_weight_position"": 37.73708952153043, ""min_weight"": 0.9100784743582249, ""min_weight_distance"": 13.498839575701242}, ""mlp.down_proj"": {""max_weight"": 0.17887206071914002, ""max_weight_position"": 44.59822035716188, ""min_weight"": 0.0011903131624249725, ""min_weight_distance"": 1.7492675350093956}}"
gams,82,tpe,45,0.008427725173532963,per layer,,"{""attn.o_proj.max_weight"": 1.0260302921080215, ""attn.o_proj.max_weight_position"": 39.549216461435044, ""attn.o_proj.min_weight"": 0.9775148445106373, ""attn.o_proj.min_weight_distance"": 17.035530563943357, ""direction_index"": 38.9804994999799, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.4919732716799098, ""mlp.down_proj.max_weight_position"": 42.573384697950395, ""mlp.down_proj.min_weight"": 0.3608425851375082, ""mlp.down_proj.min_weight_distance"": 5.994962316600371}","{""attn.o_proj"": {""max_weight"": 1.0260302921080215, ""max_weight_position"": 39.549216461435044, ""min_weight"": 1.0029598414531764, ""min_weight_distance"": 17.035530563943357}, ""mlp.down_proj"": {""max_weight"": 0.4919732716799098, ""max_weight_position"": 42.573384697950395, ""min_weight"": 0.1775249071715363, ""min_weight_distance"": 5.994962316600371}}"
gams,83,tpe,36,0.011403638869524002,global,37.86713470358992,"{""attn.o_proj.max_weight"": 1.4010686840593338, ""attn.o_proj.max_weight_position"": 32.04903192873276, ""attn.o_proj.min_weight"": 0.8577484060802245, ""attn.o_proj.min_weight_distance"": 20.96057375350027, ""direction_index"": 37.86713470358992, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.4128293036363867, ""mlp.down_proj.max_weight_position"": 29.290277188216564, ""mlp.down_proj.min_weight"": 0.9957616016253549, ""mlp.down_proj.min_weight_distance"": 23.040527476841646}","{""attn.o_proj"": {""max_weight"": 1.4010686840593338, ""max_weight_position"": 32.04903192873276, ""min_weight"": 1.2017644305608113, ""min_weight_distance"": 20.96057375350027}, ""mlp.down_proj"": {""max_weight"": 0.4128293036363867, ""max_weight_position"": 29.290277188216564, ""min_weight"": 0.41107956858684835, ""min_weight_distance"": 23.040527476841646}}"
gams,84,tpe,38,0.1308792531490326,per layer,,"{""attn.o_proj.max_weight"": 1.080764095225543, ""attn.o_proj.max_weight_position"": 30.798502900343824, ""attn.o_proj.min_weight"": 0.4641773122945773, ""attn.o_proj.min_weight_distance"": 19.94074543833488, ""direction_index"": 26.098537212813916, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.7692890902125851, ""mlp.down_proj.max_weight_position"": 28.889453733951587, ""mlp.down_proj.min_weight"": 0.6716948604167085, ""mlp.down_proj.min_weight_distance"": 27.475373883728338}","{""attn.o_proj"": {""max_weight"": 1.080764095225543, ""max_weight_position"": 30.798502900343824, ""min_weight"": 0.5016661729462732, ""min_weight_distance"": 19.94074543833488}, ""mlp.down_proj"": {""max_weight"": 0.7692890902125851, ""max_weight_position"": 28.889453733951587, ""min_weight"": 0.516727528070439, ""min_weight_distance"": 27.475373883728338}}"
gams,85,tpe,35,0.015458090230822563,per layer,,"{""attn.o_proj.max_weight"": 1.1738565470638225, ""attn.o_proj.max_weight_position"": 36.42450902848518, ""attn.o_proj.min_weight"": 0.9696039175868322, ""attn.o_proj.min_weight_distance"": 16.892680645733808, ""direction_index"": 27.230888416431053, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.93019307846987, ""mlp.down_proj.max_weight_position"": 44.79260236817496, ""mlp.down_proj.min_weight"": 0.03033733549939116, ""mlp.down_proj.min_weight_distance"": 7.532425405727153}","{""attn.o_proj"": {""max_weight"": 1.1738565470638225, ""max_weight_position"": 36.42450902848518, ""min_weight"": 1.138175906718034, ""min_weight_distance"": 16.892680645733808}, ""mlp.down_proj"": {""max_weight"": 0.93019307846987, ""max_weight_position"": 44.79260236817496, ""min_weight"": 0.028219579500751935, ""min_weight_distance"": 7.532425405727153}}"
gams,86,tpe,60,0.054977789521217346,global,27.375809749156833,"{""attn.o_proj.max_weight"": 1.1523535875536617, ""attn.o_proj.max_weight_position"": 41.396998441064504, ""attn.o_proj.min_weight"": 0.7105897164107555, ""attn.o_proj.min_weight_distance"": 16.35056950313115, ""direction_index"": 27.375809749156833, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.9787796565585716, ""mlp.down_proj.max_weight_position"": 39.205733302377254, ""mlp.down_proj.min_weight"": 0.7547229615444353, ""mlp.down_proj.min_weight_distance"": 23.63499731848268}","{""attn.o_proj"": {""max_weight"": 1.1523535875536617, ""max_weight_position"": 41.396998441064504, ""min_weight"": 0.8188506089846732, ""min_weight_distance"": 16.35056950313115}, ""mlp.down_proj"": {""max_weight"": 0.9787796565585716, ""max_weight_position"": 39.205733302377254, ""min_weight"": 0.7387074810973304, ""min_weight_distance"": 23.63499731848268}}"
gams,87,tpe,22,0.1302226483821869,global,26.318635805793463,"{""attn.o_proj.max_weight"": 1.4172086928017371, ""attn.o_proj.max_weight_position"": 33.20555767250594, ""attn.o_proj.min_weight"": 0.9206955379776921, ""attn.o_proj.min_weight_distance"": 23.976278651429993, ""direction_index"": 26.318635805793463, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.075014958107268, ""mlp.down_proj.max_weight_position"": 28.253129322410594, ""mlp.down_proj.min_weight"": 0.8910504851661226, ""mlp.down_proj.min_weight_distance"": 27.105930610376735}","{""attn.o_proj"": {""max_weight"": 1.4172086928017371, ""max_weight_position"": 33.20555767250594, ""min_weight"": 1.3048177198457571, ""min_weight_distance"": 23.976278651429993}, ""mlp.down_proj"": {""max_weight"": 1.075014958107268, ""max_weight_position"": 28.253129322410594, ""min_weight"": 0.9578925999823202, ""min_weight_distance"": 27.105930610376735}}"
gams,88,tpe,16,0.17493541538715363,global,22.303238934783742,"{""attn.o_proj.max_weight"": 1.3822688097043079, ""attn.o_proj.max_weight_position"": 32.33680882259359, ""attn.o_proj.min_weight"": 0.628390724800135, ""attn.o_proj.min_weight_distance"": 22.339042167113348, ""direction_index"": 22.303238934783742, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.3503011653737298, ""mlp.down_proj.max_weight_position"": 29.629692445168732, ""mlp.down_proj.min_weight"": 0.8496601642391542, ""mlp.down_proj.min_weight_distance"": 27.056216185114664}","{""attn.o_proj"": {""max_weight"": 1.3822688097043079, ""max_weight_position"": 32.33680882259359, ""min_weight"": 0.86860489919871, ""min_weight_distance"": 22.339042167113348}, ""mlp.down_proj"": {""max_weight"": 1.3503011653737298, ""max_weight_position"": 29.629692445168732, ""min_weight"": 1.1472971099437645, ""min_weight_distance"": 27.056216185114664}}"
gams,89,tpe,16,0.5154604315757751,global,25.210421991558704,"{""attn.o_proj.max_weight"": 1.420920953133819, ""attn.o_proj.max_weight_position"": 34.32596977770893, ""attn.o_proj.min_weight"": 0.5145697715598838, ""attn.o_proj.min_weight_distance"": 19.46777975210137, ""direction_index"": 25.210421991558704, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.4009777098516016, ""mlp.down_proj.max_weight_position"": 32.031932391560744, ""mlp.down_proj.min_weight"": 0.9550846051507329, ""mlp.down_proj.min_weight_distance"": 26.088857647254727}","{""attn.o_proj"": {""max_weight"": 1.420920953133819, ""max_weight_position"": 34.32596977770893, ""min_weight"": 0.7311629702587216, ""min_weight_distance"": 19.46777975210137}, ""mlp.down_proj"": {""max_weight"": 1.4009777098516016, ""max_weight_position"": 32.031932391560744, ""min_weight"": 1.338052242838595, ""min_weight_distance"": 26.088857647254727}}"
gams,90,tpe,26,0.15220926702022552,global,28.922657448349597,"{""attn.o_proj.max_weight"": 1.4042197478696778, ""attn.o_proj.max_weight_position"": 29.400365970519655, ""attn.o_proj.min_weight"": 0.8920121082399396, ""attn.o_proj.min_weight_distance"": 25.24521669479895, ""direction_index"": 28.922657448349597, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.0912990826300915, ""mlp.down_proj.max_weight_position"": 28.78852579683894, ""mlp.down_proj.min_weight"": 0.8686051153279422, ""mlp.down_proj.min_weight_distance"": 26.739290093332055}","{""attn.o_proj"": {""max_weight"": 1.4042197478696778, ""max_weight_position"": 29.400365970519655, ""min_weight"": 1.2525810177293877, ""min_weight_distance"": 25.24521669479895}, ""mlp.down_proj"": {""max_weight"": 1.0912990826300915, ""max_weight_position"": 28.78852579683894, ""min_weight"": 0.9479079655251881, ""min_weight_distance"": 26.739290093332055}}"
gams,91,tpe,25,0.2622140645980835,global,25.11279086512675,"{""attn.o_proj.max_weight"": 1.4048503927401204, ""attn.o_proj.max_weight_position"": 30.81535996986439, ""attn.o_proj.min_weight"": 0.3895379992828678, ""attn.o_proj.min_weight_distance"": 23.759044001357804, ""direction_index"": 25.11279086512675, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.3978901736947564, ""mlp.down_proj.max_weight_position"": 33.36732313373174, ""mlp.down_proj.min_weight"": 0.3546755689686199, ""mlp.down_proj.min_weight_distance"": 26.99739661660555}","{""attn.o_proj"": {""max_weight"": 1.4048503927401204, ""max_weight_position"": 30.81535996986439, ""min_weight"": 0.5472426112797376, ""min_weight_distance"": 23.759044001357804}, ""mlp.down_proj"": {""max_weight"": 1.3978901736947564, ""max_weight_position"": 33.36732313373174, ""min_weight"": 0.4957974927108306, ""min_weight_distance"": 26.99739661660555}}"
gams,92,tpe,18,0.22133409976959229,global,26.078709800915487,"{""attn.o_proj.max_weight"": 1.472922272943088, ""attn.o_proj.max_weight_position"": 38.30623225150359, ""attn.o_proj.min_weight"": 0.7822219974947329, ""attn.o_proj.min_weight_distance"": 25.849192059692275, ""direction_index"": 26.078709800915487, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 1.3920901361497722, ""mlp.down_proj.max_weight_position"": 28.84825389695956, ""mlp.down_proj.min_weight"": 0.7734147999759848, ""mlp.down_proj.min_weight_distance"": 19.097724467507778}","{""attn.o_proj"": {""max_weight"": 1.472922272943088, ""max_weight_position"": 38.30623225150359, ""min_weight"": 1.1521522024960245, ""min_weight_distance"": 25.849192059692275}, ""mlp.down_proj"": {""max_weight"": 1.3920901361497722, ""max_weight_position"": 28.84825389695956, ""min_weight"": 1.0766631141988174, ""min_weight_distance"": 19.097724467507778}}"
gams,93,tpe,33,0.047863733023405075,global,22.40144805610399,"{""attn.o_proj.max_weight"": 1.4287961108977545, ""attn.o_proj.max_weight_position"": 37.2815235429685, ""attn.o_proj.min_weight"": 0.8115073326030959, ""attn.o_proj.min_weight_distance"": 27.443452766612154, ""direction_index"": 22.40144805610399, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.7884747830242098, ""mlp.down_proj.max_weight_position"": 30.50088215869645, ""mlp.down_proj.min_weight"": 0.8878435559061468, ""mlp.down_proj.min_weight_distance"": 26.358874871098337}","{""attn.o_proj"": {""max_weight"": 1.4287961108977545, ""max_weight_position"": 37.2815235429685, ""min_weight"": 1.159478520788314, ""min_weight_distance"": 27.443452766612154}, ""mlp.down_proj"": {""max_weight"": 0.7884747830242098, ""max_weight_position"": 30.50088215869645, ""min_weight"": 0.700042255102542, ""min_weight_distance"": 26.358874871098337}}"
gams,94,tpe,87,0.004470902029424906,per layer,,"{""attn.o_proj.max_weight"": 1.1456325991052045, ""attn.o_proj.max_weight_position"": 39.79993785618711, ""attn.o_proj.min_weight"": 0.9951859057771705, ""attn.o_proj.min_weight_distance"": 8.739649732805695, ""direction_index"": 35.30196085147567, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 0.48415490647603865, ""mlp.down_proj.max_weight_position"": 46.40208932307859, ""mlp.down_proj.min_weight"": 0.03741385223828912, ""mlp.down_proj.min_weight_distance"": 8.232674831691488}","{""attn.o_proj"": {""max_weight"": 1.1456325991052045, ""max_weight_position"": 39.79993785618711, ""min_weight"": 1.140117415828367, ""min_weight_distance"": 8.739649732805695}, ""mlp.down_proj"": {""max_weight"": 0.48415490647603865, ""max_weight_position"": 46.40208932307859, ""min_weight"": 0.0181141001313372, ""min_weight_distance"": 8.232674831691488}}"
gams,95,tpe,34,0.024760371074080467,global,28.55460674193555,"{""attn.o_proj.max_weight"": 1.3268438028934435, ""attn.o_proj.max_weight_position"": 32.85703573787501, ""attn.o_proj.min_weight"": 0.900436063653543, ""attn.o_proj.min_weight_distance"": 22.005213400650778, ""direction_index"": 28.55460674193555, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.4182319704987627, ""mlp.down_proj.max_weight_position"": 31.8763614303349, ""mlp.down_proj.min_weight"": 0.6153667454434723, ""mlp.down_proj.min_weight_distance"": 17.921140309146733}","{""attn.o_proj"": {""max_weight"": 1.3268438028934435, ""max_weight_position"": 32.85703573787501, ""min_weight"": 1.1947380109604697, ""min_weight_distance"": 22.005213400650778}, ""mlp.down_proj"": {""max_weight"": 0.4182319704987627, ""max_weight_position"": 31.8763614303349, ""min_weight"": 0.2573660465262339, ""min_weight_distance"": 17.921140309146733}}"
gams,96,tpe,20,0.22736625373363495,per layer,,"{""attn.o_proj.max_weight"": 1.3168683027925137, ""attn.o_proj.max_weight_position"": 31.514738684188284, ""attn.o_proj.min_weight"": 0.7152254616100996, ""attn.o_proj.min_weight_distance"": 26.69256633663935, ""direction_index"": 23.38709063858726, ""direction_scope"": ""per layer"", ""mlp.down_proj.max_weight"": 1.365234360332852, ""mlp.down_proj.max_weight_position"": 30.275610281318997, ""mlp.down_proj.min_weight"": 0.6456395590164159, ""mlp.down_proj.min_weight_distance"": 24.611596445025235}","{""attn.o_proj"": {""max_weight"": 1.3168683027925137, ""max_weight_position"": 31.514738684188284, ""min_weight"": 0.941857739744484, ""min_weight_distance"": 26.69256633663935}, ""mlp.down_proj"": {""max_weight"": 1.365234360332852, ""max_weight_position"": 30.275610281318997, ""min_weight"": 0.8814493103593612, ""min_weight_distance"": 24.611596445025235}}"
gams,97,tpe,30,0.03477829694747925,global,31.202185431684494,"{""attn.o_proj.max_weight"": 1.3239551519585275, ""attn.o_proj.max_weight_position"": 33.62944625310155, ""attn.o_proj.min_weight"": 0.6966854537673028, ""attn.o_proj.min_weight_distance"": 13.15211835713937, ""direction_index"": 31.202185431684494, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.8448606956131426, ""mlp.down_proj.max_weight_position"": 28.30770786839934, ""mlp.down_proj.min_weight"": 0.8332534317970799, ""mlp.down_proj.min_weight_distance"": 27.494594478879865}","{""attn.o_proj"": {""max_weight"": 1.3239551519585275, ""max_weight_position"": 33.62944625310155, ""min_weight"": 0.9223802958097851, ""min_weight_distance"": 13.15211835713937}, ""mlp.down_proj"": {""max_weight"": 0.8448606956131426, ""max_weight_position"": 28.30770786839934, ""min_weight"": 0.7039830740101192, ""min_weight_distance"": 27.494594478879865}}"
gams,98,tpe,98,0.0015058465069159865,global,27.09440386028143,"{""attn.o_proj.max_weight"": 0.950097280578216, ""attn.o_proj.max_weight_position"": 42.42208940603193, ""attn.o_proj.min_weight"": 0.04078766263514863, ""attn.o_proj.min_weight_distance"": 14.991175084552768, ""direction_index"": 27.09440386028143, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": -0.08246339938286733, ""mlp.down_proj.max_weight_position"": 35.72846384087997, ""mlp.down_proj.min_weight"": 0.8996322553940138, ""mlp.down_proj.min_weight_distance"": 6.729666755772472}","{""attn.o_proj"": {""max_weight"": 0.950097280578216, ""max_weight_position"": 42.42208940603193, ""min_weight"": 0.03875224735079642, ""min_weight_distance"": 14.991175084552768}, ""mlp.down_proj"": {""max_weight"": 0.0, ""max_weight_position"": 35.72846384087997, ""min_weight"": 0.0, ""min_weight_distance"": 6.729666755772472}}"
gams,99,tpe,88,0.012370729818940163,global,24.567278276268055,"{""attn.o_proj.max_weight"": 1.1899299934546226, ""attn.o_proj.max_weight_position"": 31.95165434635181, ""attn.o_proj.min_weight"": 0.8239399373050733, ""attn.o_proj.min_weight_distance"": 19.069337310205768, ""direction_index"": 24.567278276268055, ""direction_scope"": ""global"", ""mlp.down_proj.max_weight"": 0.15925663521358696, ""mlp.down_proj.max_weight_position"": 28.460855348358123, ""mlp.down_proj.min_weight"": 0.8650900724879048, ""mlp.down_proj.min_weight_distance"": 23.347473896353534}","{""attn.o_proj"": {""max_weight"": 1.1899299934546226, ""max_weight_position"": 31.95165434635181, ""min_weight"": 0.980430844204428, ""min_weight_distance"": 19.069337310205768}, ""mlp.down_proj"": {""max_weight"": 0.15925663521358696, ""max_weight_position"": 28.460855348358123, ""min_weight"": 0.13777133410110176, ""min_weight_distance"": 23.347473896353534}}"
