section,artifact,class,text,backing_workspace,linked_registry_claims,backing_exists,label_provenance
T12: Edit-strength dose-response (exploratory),art_a4VkEvYRquBO,OBSERVATION,| Gemma | 0.5 | 60.4 | 95.8 | 0.0000 | 0.0046 |,iter_2/gen_art/gen_art_experiment_5,,True,REAL_RUN_PARTIAL_COVERAGE
T12: Edit-strength dose-response (exploratory),art_a4VkEvYRquBO,OBSERVATION,| Gemma | 1.0 | 27.1 | 91.7 | 0.0000 | 0.0103 |,iter_2/gen_art/gen_art_experiment_5,,True,REAL_RUN_PARTIAL_COVERAGE
T12: Edit-strength dose-response (exploratory),art_a4VkEvYRquBO,OBSERVATION,| Gemma | 1.5 | 22.9 | 68.8 | 0.0000 | 0.0303 |,iter_2/gen_art/gen_art_experiment_5,,True,REAL_RUN_PARTIAL_COVERAGE
T12: Edit-strength dose-response (exploratory),art_a4VkEvYRquBO,OBSERVATION,| Gemma | 2.0 | 12.5 | 31.2 | 0.0000 | 0.0924 |,iter_2/gen_art/gen_art_experiment_5,,True,REAL_RUN_PARTIAL_COVERAGE
T12: Edit-strength dose-response (exploratory),art_a4VkEvYRquBO,OBSERVATION,| Gemma | 3.0 | 4.2 | 8.3 | 0.0000 | 0.8228 |,iter_2/gen_art/gen_art_experiment_5,,True,REAL_RUN_PARTIAL_COVERAGE
T12: Edit-strength dose-response (exploratory),art_a4VkEvYRquBO,OBSERVATION,"For GaMS3, scaling the LoRA edit by f = 0.5 brought both languages to 68 to 75% refusal; at f = 1.0 both reached 0%.",iter_2/gen_art/gen_art_experiment_5,,True,REAL_RUN_PARTIAL_COVERAGE
T12: Edit-strength dose-response (exploratory),art_a4VkEvYRquBO,INTERPRETATION,EN and SL refusal declined in parallel.,iter_2/gen_art/gen_art_experiment_5,,True,REAL_RUN_PARTIAL_COVERAGE
T12: Edit-strength dose-response (exploratory),art_a4VkEvYRquBO,OBSERVATION,"For Gemma, at f = 1.0 (the core edit) EN marker refusal was 27% while SL was 92%.",iter_2/gen_art/gen_art_experiment_5,,True,REAL_RUN_PARTIAL_COVERAGE
T12: Edit-strength dose-response (exploratory),art_a4VkEvYRquBO,OBSERVATION,"Reaching SL refusal below 10% required f = 3.0, at which point KL divergence rose to 0.82 (SL), well above Heretic's operational range.",iter_2/gen_art/gen_art_experiment_5,,True,REAL_RUN_PARTIAL_COVERAGE
T12: Edit-strength dose-response (exploratory),art_a4VkEvYRquBO,OBSERVATION,"At every dose level, SL marker refusal exceeded EN marker refusal [Correction, iter 4: these are keyword-marker rates; experiment 4's miscalibration analysis shows the keyword counter overcounts refusal on edited Gemma outputs (FP share 0.761, kappa -0.04 on the Gemma edit EN), so actual EN judged refusal is lower than the marker rates here, and the true EN-SL gap is likely wider than the marker g",iter_2/gen_art/gen_art_experiment_5,,True,REAL_RUN_PARTIAL_COVERAGE
"T13: GaMS3 base model diagnostic (pre-instruction, descriptive)",art_a4VkEvYRquBO,OBSERVATION,The uninstructed cjvt/GaMS3-12B base model (before SFT) was tested with a Question/Answer format at layer 34.,iter_2/gen_art/gen_art_experiment_5,,True,REAL_RUN_PARTIAL_COVERAGE
"T13: GaMS3 base model diagnostic (pre-instruction, descriptive)",art_a4VkEvYRquBO,OBSERVATION,Frozen S3→S4 diff-in-means AUROC was 0.817 (EN) and 0.773 (SL).,iter_2/gen_art/gen_art_experiment_5,,True,REAL_RUN_PARTIAL_COVERAGE
"T13: GaMS3 base model diagnostic (pre-instruction, descriptive)",art_a4VkEvYRquBO,OBSERVATION,Grouped-CV S4 AUROC reached 0.988 (EN) and 0.958 (SL).,iter_2/gen_art/gen_art_experiment_5,,True,REAL_RUN_PARTIAL_COVERAGE
"T13: GaMS3 base model diagnostic (pre-instruction, descriptive)",art_a4VkEvYRquBO,OBSERVATION,The cosine between the base model's EN and SL harm directions was 0.781; the cosine between the base model's d_EN and the instruction-tuned model's d_EN was 0.305.,iter_2/gen_art/gen_art_experiment_5,,True,REAL_RUN_PARTIAL_COVERAGE
"T13: GaMS3 base model diagnostic (pre-instruction, descriptive)",art_a4VkEvYRquBO,OBSERVATION,"Out of 20 EN harmful continuations, 14 complied and 5 refused; out of 20 SL harmful continuations, 13 complied and 5 refused.",iter_2/gen_art/gen_art_experiment_5,,True,REAL_RUN_PARTIAL_COVERAGE
"T13: GaMS3 base model diagnostic (pre-instruction, descriptive)",art_a4VkEvYRquBO,OBSERVATION,"The base model already encodes a harm axis that partially survives instruction tuning, but the low cosine with the instruct model's direction (0.305) indicates instruction tuning rotated the harm representation.",iter_2/gen_art/gen_art_experiment_5,,True,REAL_RUN_PARTIAL_COVERAGE
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,INTERPRETATION,"**Goal.** Evaluate all checkpoints (originals, edits, community abliteration reference) on the held-out RefusEU multilingual refusal benchmark [3] in both EN and SL, measuring refusal rate, attack success rate, over-refusal, and response validity.",iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,"**Judge.** The primary judge was a local Qwen3-14B model (agreement with gpt-4.1: kappa 0.83 on 6-way labels, 0.91 on refused-vs-not; tested on a calibration set before deployment).",iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,"The gpt-4.1 judge was blocked partway through by API budget limits (716 of 3,840 items labelled before the block), so local Qwen3-14B served as the judge for all remaining generations [Correction, iter 3: corrected provenance from evaluation audit;",iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,Qwen3-14B was validated against the 716 gpt-4.1 labels before substitution].,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,INTERPRETATION,**Headline RefusEU (S5) refusal rates:**,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,INTERPRETATION,| Model | Checkpoint | EN S5 refusal | SL S5 refusal | EN S6 over-refusal | SL S6 over-refusal |,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,| GaMS3 | original | 0.986 | 0.871 | 0.100 | 0.107 |,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,| GaMS3 | edit | 0.014 | 0.000 | 0.000 | 0.000 |,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,| Gemma | original | 0.971 | 0.939 | 0.087 | 0.327 |,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,| Gemma | edit | 0.287 | 0.739 | 0.013 | 0.193 |,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,| Community ref | - | 0.054 | 0.114 | 0.007 | 0.027 |,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,All changes from original to edit were significant (Holm-corrected p < 1e-14 for refusal reductions).,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,Invalid rate was 0.000 across all cells.,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,**GaMS3.** The edit reduced EN refusal from 0.986 to 0.014 and SL refusal from 0.871 to 0.000.,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,INTERPRETATION,Both languages reached near-zero refusal.,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,Over-refusal dropped from ~0.10 to 0.000 in both languages.,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,"GaMS3's baseline SL refusal was already lower than its EN refusal (0.871 vs. 0.986), and the edit eliminated refusal in both languages.",iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,**Gemma.** The edit reduced EN refusal from 0.971 to 0.287 and SL refusal from 0.939 to 0.739.,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,The residual Slovene refusal (0.739) is 2.6× the residual English refusal (0.287).,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,INTERPRETATION,This is the headline result of the study: an English-tuned abliteration edit left most Slovene refusal intact in Gemma while removing most English refusal.,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,Over-refusal dropped in both languages but remained substantial in SL (0.193 vs. 0.013 in EN for the edit).,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,"The original Gemma model already had high SL over-refusal (0.327), and the edit reduced it only to 0.193.",iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,"The PARTIAL class accounts for 0.548 of the Gemma edit's English outputs, meaning more than half of what the keyword counter calls ""non-refusal"" is caveat-laden partial compliance rather than clean compliance [Correction, iter 3: PARTIAL rate added from evaluation audit].",iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,**Community reference abliteration.** A community Heretic abliteration applied to Gemma reached 0.054 EN refusal and 0.114 SL refusal.,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,"This more aggressive edit removed most refusal in both languages but had higher FLORES NLL shifts (0.054 EN, 0.111 SL) than the selected trial.",iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,INTERPRETATION,"**Keyword-proxy miscalibration.** The keyword refusal counter, which Heretic uses as its objective, inverts on the edits it selects.",iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,"On the Gemma edit's English outputs, keyword refusal rate is 0.851 while the Qwen3-14B judged rate is 0.287; the false-positive share is 0.761 (76% of what the keyword calls ""refusal"" the judge does not), and kappa is -0.04.",iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,INTERPRETATION,This inversion arises because the edit produces PARTIAL responses (warnings plus substantive content) that fire keyword markers but are not full refusals.,iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,"The keyword counter is near-exact on original models (FP share ≤ 0.03) and structurally unreliable on edited checkpoints [Correction, iter 3: keyword miscalibration table added from evaluation audit].",iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,"**Paired cross-language analysis (S5X, 100 matched pairs).** The paired EN-SL refusal gap depends on the judge and refusal definition.",iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,"Under the Qwen3-14B strict definition (REFUSED only), the Gemma edit gap is +0.69 [0.60, 0.78].",iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,"Under the broad definition (REFUSED + PARTIAL), the gap is +0.23 [0.14, 0.32].",iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,"Under the keyword counter, the gap is +0.06 [-0.02, 0.14].",iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,"For the community reference, the Qwen3-14B strict gap is +0.12 [0.05, 0.20] [Correction, iter 3: the gap is now stated as a range across judges rather than a single point estimate, per evaluation audit].",iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
"Experiment 4: C1 behaviour, RefusEU evaluation [ARTIFACT:art_m6pglf516e2r]",art_m6pglf516e2r,OBSERVATION,"The difference-in-differences (edit gap minus original gap) under strict judging was +0.66 [0.55, 0.76].",iter_2/gen_art/gen_art_experiment_4,,True,REAL_RUN_SUBSTITUTE_SCORER_CERTIFIED
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,INTERPRETATION,"**Goal.** Measure the English surrogacy gap for GaMS3: for each abliteration trait, how much does an English outcome fail to predict the corresponding Slovene outcome?",iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,OBSERVATION,"**Method.** 246 Heretic edits (initial startup edits E0 plus TPE-selected edits E_TPE) were generated, activations collected on half-B items, and six traits measured: R (refusal, R_seq readout), R1 (R at first token), Rb (binary refusal), K (KL divergence), N (NLL), M (maximum logit).",iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,INTERPRETATION,The primary learner was gradient-boosted trees.,iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,INTERPRETATION,"The surrogacy gap is defined as Gap_t = R2*(EN_A→EN_B) - R2*(EN_A→SL_B), where R2* is noise-ceiling normalised.",iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,OBSERVATION,The blind share B_t estimates the systematic (edit-determined) portion of the unseen Slovene variation. 160 non-collapsed edits were fitted.,iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,INTERPRETATION,**Gap table (source: results/gap_table.json):**,iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,OBSERVATION,| Trait | R2* placebo | R2* test | Gap | 95% CI | Holm p | B_t [95% CI] |,iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,OBSERVATION,"| R | 0.983 | 0.968 | **0.015** | [0.006, 0.031] | NA | 0.004 [-0.004, 0.009] |",iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,OBSERVATION,"| R1 | 0.998 | 0.956 | **0.042** | [0.027, 0.070] | NA | 0.015 [0.002, 0.030] |",iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,OBSERVATION,"| Rb | 0.982 | 0.954 | **0.028** | [0.012, 0.068] | NA | 0.005 [-0.007, 0.013] |",iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,OBSERVATION,"| K | 0.977 | 0.830 | **0.147** | [0.074, 0.265] | 0.000 | 0.050 [0.001, 0.121] |",iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,OBSERVATION,"| N | -0.225 | 0.417 | -0.642 | [-14.8, 0.98] | 0.954 | - |",iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,OBSERVATION,"| M | 0.272 | 0.232 | 0.040 | [-8.37, 5.22] | 0.954 | - |",iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,OBSERVATION,"**Interpretation.** Gap_R = 0.015 [0.006, 0.031]: English refusal outcomes predicted Slovene refusal almost perfectly (R2* = 0.968), with only 1.5% of the ceiling left unexplained.",iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,INTERPRETATION,"This gap, while statistically above zero, is small.",iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,OBSERVATION,"The blind share B_t for R was 0.004 with a CI spanning zero, meaning the small gap is mostly noise rather than a systematic edit-driven asymmetry.",iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,INTERPRETATION,Verdict: CONFIRMATORY.,iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,INTERPRETATION,Refusal is visible from English for GaMS3.,iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,OBSERVATION,"Gap_K = 0.147 [0.074, 0.265]: KL divergence showed a substantial surrogacy gap.",iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,OBSERVATION,"English KL predicted Slovene KL at R2* = 0.830, leaving 14.7% of the ceiling unexplained.",iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,OBSERVATION,"The blind share B_t = 0.050 [0.001, 0.121], with the CI excluding zero: part of this gap is systematically determined by the edit, not just noise.",iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
Experiment 6: GaMS3 surrogacy panel [ARTIFACT:art_KFZCxJcrr84K],art_KFZCxJcrr84K,INTERPRETATION,Verdict: BLIND.,iter_2/gen_art/gen_art_experiment_6,,True,OTHER_ROUND_ARTIFACT
